boss:	     poincare002 has joined.
worker:	     poincare003 has joined.
worker:	     poincare005 has joined.
worker:	     poincare006 has joined.
worker:	     poincare008 has joined.
worker:	     poincare010 has joined.
worker:	     poincare011 has joined.
worker:	     poincare013 has joined.
worker:	     poincare014 has joined.
worker:	     poincare015 has joined.
worker:	     poincare016 has joined.
worker:	     poincare017 has joined.
worker:	     poincare018 has joined.
worker:	     poincare019 has joined.
worker:	     poincare020 has joined.
worker:	     poincare021 has joined.
worker:	     poincare022 has joined.
worker:	     poincare024 has joined.
worker:	     poincare025 has joined.
worker:	     poincare027 has joined.
worker:	     poincare028 has joined.
worker:	     poincare030 has joined.
worker:	     poincare031 has joined.
worker:	     poincare033 has joined.
worker:	     poincare034 has joined.
worker:	     poincare035 has joined.
worker:	     poincare037 has joined.
worker:	     poincare039 has joined.
worker:	     poincare044 has joined.
worker:	     poincare053 has joined.
worker:	     poincare056 has joined.
worker:	     poincare057 has joined.
worker:	     poincare059 has joined.
worker:	     poincare060 has joined.
worker:	     poincare061 has joined.
worker:	     poincare062 has joined.
worker:	     poincare064 has joined.
worker:	     poincare065 has joined.
worker:	     poincare066 has joined.
worker:	     poincare067 has joined.
worker:	     poincare068 has joined.
worker:	     poincare070 has joined.
worker:	     poincare071 has joined.
worker:	     poincare072 has joined.
worker:	     poincare073 has joined.
worker:	     poincare074 has joined.
worker:	     poincare075 has joined.
worker:	     poincare076 has joined.
worker:	     poincare077 has joined.
worker:	     poincare078 has joined.
Ninit = 251988
iteration 1 From poincare021: count=1836, remaining Mloc=1836, Nloc=125994
iteration 15 From poincare056: count=1743, remaining Mloc=1786, Nloc=37
iteration 15 From poincare035: count=1745, remaining Mloc=1786, Nloc=37
iteration 15 From poincare037: count=1753, remaining Mloc=1786, Nloc=37
iteration 15 From poincare039: count=1748, remaining Mloc=1786, Nloc=37
iteration 15 From poincare033: count=1764, remaining Mloc=1786, Nloc=37
iteration 15 From poincare057: count=1762, remaining Mloc=1786, Nloc=37
iteration 15 From poincare034: count=1752, remaining Mloc=1786, Nloc=37
iteration 15 From poincare019: count=1763, remaining Mloc=1786, Nloc=37
iteration 15 From poincare003: count=1753, remaining Mloc=1786, Nloc=37
iteration 15 From poincare071: count=1743, remaining Mloc=1786, Nloc=37
iteration 15 From poincare031: count=1768, remaining Mloc=1786, Nloc=37
iteration 15 From poincare074: count=1766, remaining Mloc=1786, Nloc=37
iteration 15 From poincare006: count=1763, remaining Mloc=1786, Nloc=37
iteration 15 From poincare008: count=1744, remaining Mloc=1786, Nloc=37
iteration 15 From poincare077: count=1764, remaining Mloc=1756, Nloc=37
iteration 15 From poincare028: count=1754, remaining Mloc=1786, Nloc=37
iteration 15 From poincare065: count=1750, remaining Mloc=1786, Nloc=37
iteration 15 From poincare064: count=1752, remaining Mloc=1786, Nloc=37
iteration 15 From poincare005: count=1736, remaining Mloc=1786, Nloc=37
iteration 15 From poincare068: count=1764, remaining Mloc=1786, Nloc=37
iteration 15 From poincare013: count=1745, remaining Mloc=1786, Nloc=37
iteration 15 From poincare025: count=1760, remaining Mloc=1786, Nloc=37
iteration 15 From poincare010: count=1764, remaining Mloc=1786, Nloc=37
iteration 15 From poincare070: count=1760, remaining Mloc=1816, Nloc=37
iteration 15: N = 37, count=86067, M=90000, prob=0.95630
iteration 15 From poincare075: count=1759, remaining Mloc=1826, Nloc=37
iteration 16 From poincare060: count=1733, remaining Mloc=1776, Nloc=33
iteration 16 From poincare073: count=1741, remaining Mloc=1776, Nloc=33
iteration 16 From poincare061: count=1734, remaining Mloc=1776, Nloc=33
iteration 16 From poincare027: count=1744, remaining Mloc=1776, Nloc=33
iteration 16 From poincare030: count=1735, remaining Mloc=1776, Nloc=33
iteration 16 From poincare022: count=1742, remaining Mloc=1776, Nloc=33
iteration 16 From poincare062: count=1726, remaining Mloc=1776, Nloc=33
iteration 16 From poincare017: count=1746, remaining Mloc=1776, Nloc=33
iteration 16 From poincare020: count=1733, remaining Mloc=1776, Nloc=33
iteration 16 From poincare024: count=1750, remaining Mloc=1776, Nloc=33
iteration 16 From poincare059: count=1749, remaining Mloc=1776, Nloc=33
iteration 16 From poincare053: count=1743, remaining Mloc=1776, Nloc=33
iteration 16 From poincare072: count=1724, remaining Mloc=1776, Nloc=33
iteration 16 From poincare014: count=1734, remaining Mloc=1776, Nloc=33
iteration 16 From poincare011: count=1755, remaining Mloc=1776, Nloc=33
iteration 16 From poincare021: count=1736, remaining Mloc=1776, Nloc=33
iteration 16 From poincare076: count=1745, remaining Mloc=1776, Nloc=33
iteration 16 From poincare015: count=1727, remaining Mloc=1776, Nloc=33
iteration 16 From poincare066: count=1750, remaining Mloc=1776, Nloc=33
iteration 16 From poincare016: count=1747, remaining Mloc=1776, Nloc=33
iteration 16 From poincare018: count=1727, remaining Mloc=1776, Nloc=33
iteration 16 From poincare044: count=1748, remaining Mloc=1776, Nloc=33
iteration 16 From poincare034: count=1736, remaining Mloc=1786, Nloc=33
iteration 16 From poincare078: count=1749, remaining Mloc=1776, Nloc=33
iteration 16 From poincare057: count=1735, remaining Mloc=1786, Nloc=33
iteration 16 From poincare037: count=1735, remaining Mloc=1786, Nloc=33
iteration 16 From poincare003: count=1739, remaining Mloc=1786, Nloc=33
iteration 16 From poincare067: count=1750, remaining Mloc=1776, Nloc=33
iteration 16 From poincare071: count=1733, remaining Mloc=1786, Nloc=33
iteration 16 From poincare056: count=1729, remaining Mloc=1786, Nloc=33
iteration 16 From poincare035: count=1720, remaining Mloc=1786, Nloc=33
iteration 16 From poincare019: count=1740, remaining Mloc=1786, Nloc=33
iteration 16 From poincare074: count=1747, remaining Mloc=1746, Nloc=33
iteration 16 From poincare033: count=1744, remaining Mloc=1786, Nloc=33
iteration 16 From poincare039: count=1728, remaining Mloc=1786, Nloc=33
iteration 16 From poincare031: count=1743, remaining Mloc=1786, Nloc=33
iteration 16 From poincare008: count=1729, remaining Mloc=1786, Nloc=33
iteration 16 From poincare028: count=1749, remaining Mloc=1786, Nloc=33
iteration 16 From poincare077: count=1749, remaining Mloc=1786, Nloc=33
iteration 16 From poincare006: count=1735, remaining Mloc=1786, Nloc=33
iteration 16 From poincare013: count=1743, remaining Mloc=1786, Nloc=33
iteration 16 From poincare068: count=1752, remaining Mloc=1786, Nloc=33
iteration 16 From poincare005: count=1733, remaining Mloc=1786, Nloc=33
iteration 16 From poincare064: count=1742, remaining Mloc=1786, Nloc=33
iteration 16 From poincare065: count=1737, remaining Mloc=1786, Nloc=33
iteration 16 From poincare025: count=1737, remaining Mloc=1786, Nloc=33
iteration 16 From poincare010: count=1745, remaining Mloc=1786, Nloc=33
iteration 16 From poincare070: count=1734, remaining Mloc=1776, Nloc=33
iteration 16 From poincare075: count=1747, remaining Mloc=1826, Nloc=33
iteration 16: N = 33, count=85264, M=90000, prob=0.94738
iteration 17 From poincare025: count=1746, remaining Mloc=1836, Nloc=35
iteration 17 From poincare060: count=1746, remaining Mloc=1836, Nloc=35
iteration 17 From poincare073: count=1751, remaining Mloc=1836, Nloc=35
iteration 17 From poincare030: count=1743, remaining Mloc=1836, Nloc=35
iteration 17 From poincare070: count=1750, remaining Mloc=1836, Nloc=35
iteration 17 From poincare061: count=1751, remaining Mloc=1836, Nloc=35
iteration 17 From poincare027: count=1756, remaining Mloc=1836, Nloc=35
iteration 17 From poincare010: count=1757, remaining Mloc=1836, Nloc=35
iteration 17 From poincare062: count=1741, remaining Mloc=1836, Nloc=35
iteration 17 From poincare020: count=1753, remaining Mloc=1836, Nloc=35
iteration 17 From poincare022: count=1751, remaining Mloc=1836, Nloc=35
iteration 17 From poincare017: count=1758, remaining Mloc=1836, Nloc=35
iteration 17 From poincare053: count=1745, remaining Mloc=1836, Nloc=35
iteration 17 From poincare024: count=1743, remaining Mloc=1836, Nloc=35
iteration 17 From poincare014: count=1750, remaining Mloc=1836, Nloc=35
iteration 17 From poincare059: count=1754, remaining Mloc=1836, Nloc=35
iteration 17 From poincare072: count=1738, remaining Mloc=1836, Nloc=35
iteration 17 From poincare011: count=1746, remaining Mloc=1836, Nloc=35
iteration 17 From poincare018: count=1752, remaining Mloc=1836, Nloc=35
iteration 17 From poincare021: count=1748, remaining Mloc=1836, Nloc=35
iteration 17 From poincare076: count=1739, remaining Mloc=1836, Nloc=35
iteration 17 From poincare015: count=1729, remaining Mloc=1836, Nloc=35
iteration 17 From poincare066: count=1747, remaining Mloc=1836, Nloc=35
iteration 17 From poincare034: count=1748, remaining Mloc=1836, Nloc=35
iteration 17 From poincare003: count=1737, remaining Mloc=1836, Nloc=35
iteration 17 From poincare057: count=1749, remaining Mloc=1836, Nloc=35
iteration 17 From poincare044: count=1754, remaining Mloc=1836, Nloc=35
iteration 17 From poincare016: count=1763, remaining Mloc=1836, Nloc=35
iteration 17 From poincare037: count=1739, remaining Mloc=1836, Nloc=35
iteration 17 From poincare071: count=1739, remaining Mloc=1836, Nloc=35
iteration 17 From poincare019: count=1754, remaining Mloc=1836, Nloc=35
iteration 17 From poincare056: count=1732, remaining Mloc=1836, Nloc=35
iteration 17 From poincare067: count=1754, remaining Mloc=1836, Nloc=35
iteration 17 From poincare033: count=1751, remaining Mloc=1836, Nloc=35
iteration 17 From poincare039: count=1733, remaining Mloc=1836, Nloc=35
iteration 17 From poincare035: count=1734, remaining Mloc=1836, Nloc=35
iteration 17 From poincare028: count=1748, remaining Mloc=1836, Nloc=35
iteration 17 From poincare031: count=1753, remaining Mloc=1836, Nloc=35
iteration 17 From poincare008: count=1737, remaining Mloc=1836, Nloc=35
iteration 17 From poincare077: count=1752, remaining Mloc=1836, Nloc=35
iteration 17 From poincare013: count=1738, remaining Mloc=1836, Nloc=35
iteration 17 From poincare068: count=1753, remaining Mloc=1836, Nloc=35
iteration 17 From poincare006: count=1746, remaining Mloc=1836, Nloc=35
iteration 17 From poincare005: count=1733, remaining Mloc=1836, Nloc=35
iteration 17 From poincare064: count=1738, remaining Mloc=1836, Nloc=35
iteration 17 From poincare075: count=1748, remaining Mloc=1836, Nloc=35
iteration 17 From poincare065: count=1744, remaining Mloc=1836, Nloc=35
iteration 17 From poincare074: count=1756, remaining Mloc=1836, Nloc=35
iteration 17 From poincare078: count=1753, remaining Mloc=1836, Nloc=35
iteration 17: N = 35, count=85615, M=90000, prob=0.95128
iteration 18 From poincare060: count=1740, remaining Mloc=1786, Nloc=34
iteration 18 From poincare025: count=1740, remaining Mloc=1786, Nloc=34
iteration 18 From poincare030: count=1743, remaining Mloc=1786, Nloc=34
iteration 18 From poincare061: count=1743, remaining Mloc=1786, Nloc=34
iteration 18 From poincare073: count=1739, remaining Mloc=1786, Nloc=34
iteration 18 From poincare020: count=1750, remaining Mloc=1786, Nloc=34
iteration 18 From poincare027: count=1754, remaining Mloc=1786, Nloc=34
iteration 18 From poincare062: count=1734, remaining Mloc=1786, Nloc=34
iteration 18 From poincare070: count=1737, remaining Mloc=1756, Nloc=34
iteration 18 From poincare053: count=1739, remaining Mloc=1796, Nloc=34
iteration 18 From poincare017: count=1757, remaining Mloc=1796, Nloc=34
iteration 18 From poincare022: count=1740, remaining Mloc=1796, Nloc=34
iteration 18 From poincare014: count=1742, remaining Mloc=1796, Nloc=34
iteration 18 From poincare059: count=1752, remaining Mloc=1796, Nloc=34
iteration 18 From poincare072: count=1737, remaining Mloc=1796, Nloc=34
iteration 18 From poincare024: count=1744, remaining Mloc=1796, Nloc=34
iteration 18 From poincare010: count=1750, remaining Mloc=1786, Nloc=34
iteration 18 From poincare018: count=1730, remaining Mloc=1796, Nloc=34
iteration 18 From poincare021: count=1746, remaining Mloc=1796, Nloc=34
iteration 18 From poincare011: count=1754, remaining Mloc=1796, Nloc=34
iteration 18 From poincare034: count=1744, remaining Mloc=1796, Nloc=34
iteration 18 From poincare076: count=1743, remaining Mloc=1796, Nloc=34
iteration 18 From poincare003: count=1737, remaining Mloc=1796, Nloc=34
iteration 18 From poincare066: count=1740, remaining Mloc=1796, Nloc=34
iteration 18 From poincare015: count=1732, remaining Mloc=1796, Nloc=34
iteration 18 From poincare057: count=1734, remaining Mloc=1796, Nloc=34
iteration 18 From poincare044: count=1755, remaining Mloc=1796, Nloc=34
iteration 18 From poincare071: count=1744, remaining Mloc=1796, Nloc=34
iteration 18 From poincare037: count=1740, remaining Mloc=1796, Nloc=34
iteration 18 From poincare019: count=1746, remaining Mloc=1796, Nloc=34
iteration 18 From poincare016: count=1751, remaining Mloc=1796, Nloc=34
iteration 18 From poincare056: count=1732, remaining Mloc=1796, Nloc=34
iteration 18 From poincare028: count=1739, remaining Mloc=1796, Nloc=34
iteration 18 From poincare067: count=1753, remaining Mloc=1796, Nloc=34
iteration 18 From poincare033: count=1740, remaining Mloc=1796, Nloc=34
iteration 18 From poincare035: count=1717, remaining Mloc=1796, Nloc=34
iteration 18 From poincare077: count=1766, remaining Mloc=1796, Nloc=34
iteration 18 From poincare039: count=1736, remaining Mloc=1796, Nloc=34
iteration 18 From poincare031: count=1753, remaining Mloc=1796, Nloc=34
iteration 18 From poincare008: count=1738, remaining Mloc=1796, Nloc=34
iteration 18 From poincare013: count=1736, remaining Mloc=1796, Nloc=34
iteration 18 From poincare068: count=1743, remaining Mloc=1796, Nloc=34
iteration 18 From poincare005: count=1733, remaining Mloc=1796, Nloc=34
iteration 18 From poincare006: count=1745, remaining Mloc=1796, Nloc=34
iteration 18 From poincare064: count=1744, remaining Mloc=1796, Nloc=34
iteration 18 From poincare075: count=1749, remaining Mloc=1796, Nloc=34
iteration 18 From poincare065: count=1739, remaining Mloc=1796, Nloc=34
iteration 18 From poincare074: count=1748, remaining Mloc=1796, Nloc=34
Nloc=34, Nnew=34, diff=0
iteration 18: N = 34, count=85436, M=90000, prob=0.94929
Time: 2998.876734s
The N should be at least 35
iteration 18 From poincare078: count=1754, remaining Mloc=1826, Nloc=34
