boss:	     poincare002 has joined.
worker:	     poincare003 has joined.
worker:	     poincare005 has joined.
worker:	     poincare006 has joined.
worker:	     poincare008 has joined.
worker:	     poincare010 has joined.
worker:	     poincare011 has joined.
worker:	     poincare013 has joined.
worker:	     poincare014 has joined.
worker:	     poincare015 has joined.
worker:	     poincare016 has joined.
worker:	     poincare017 has joined.
worker:	     poincare018 has joined.
worker:	     poincare019 has joined.
worker:	     poincare020 has joined.
worker:	     poincare021 has joined.
worker:	     poincare022 has joined.
worker:	     poincare024 has joined.
worker:	     poincare025 has joined.
worker:	     poincare027 has joined.
worker:	     poincare028 has joined.
worker:	     poincare030 has joined.
worker:	     poincare031 has joined.
worker:	     poincare033 has joined.
worker:	     poincare034 has joined.
worker:	     poincare035 has joined.
worker:	     poincare037 has joined.
worker:	     poincare039 has joined.
worker:	     poincare044 has joined.
worker:	     poincare053 has joined.
worker:	     poincare056 has joined.
worker:	     poincare057 has joined.
worker:	     poincare059 has joined.
worker:	     poincare060 has joined.
worker:	     poincare061 has joined.
worker:	     poincare062 has joined.
worker:	     poincare064 has joined.
worker:	     poincare065 has joined.
worker:	     poincare066 has joined.
worker:	     poincare067 has joined.
worker:	     poincare068 has joined.
worker:	     poincare070 has joined.
worker:	     poincare071 has joined.
worker:	     poincare072 has joined.
worker:	     poincare073 has joined.
worker:	     poincare074 has joined.
worker:	     poincare075 has joined.
worker:	     poincare076 has joined.
worker:	     poincare077 has joined.
worker:	     poincare078 has joined.
Ninit = 251988
iteration 1 From poincare008: count=204, remaining Mloc=204, Nloc=125994
iteration 16 From poincare037: count=190, remaining Mloc=194, Nloc=33
iteration 16 From poincare031: count=196, remaining Mloc=194, Nloc=33
iteration 16 From poincare074: count=196, remaining Mloc=194, Nloc=33
iteration 16 From poincare056: count=196, remaining Mloc=194, Nloc=33
iteration 16 From poincare066: count=197, remaining Mloc=194, Nloc=33
iteration 16 From poincare024: count=195, remaining Mloc=194, Nloc=33
iteration 16 From poincare053: count=190, remaining Mloc=194, Nloc=33
iteration 16 From poincare070: count=192, remaining Mloc=184, Nloc=33
iteration 16 From poincare075: count=196, remaining Mloc=184, Nloc=33
iteration 16 From poincare027: count=189, remaining Mloc=194, Nloc=33
iteration 16 From poincare068: count=192, remaining Mloc=194, Nloc=33
iteration 16 From poincare034: count=196, remaining Mloc=194, Nloc=33
iteration 16 From poincare006: count=192, remaining Mloc=194, Nloc=33
iteration 16 From poincare028: count=194, remaining Mloc=194, Nloc=33
iteration 16 From poincare021: count=195, remaining Mloc=194, Nloc=33
iteration 16 From poincare067: count=195, remaining Mloc=194, Nloc=33
iteration 16 From poincare019: count=192, remaining Mloc=194, Nloc=33
iteration 16 From poincare018: count=190, remaining Mloc=194, Nloc=33
iteration 16 From poincare062: count=191, remaining Mloc=194, Nloc=33
iteration 16 From poincare073: count=198, remaining Mloc=194, Nloc=33
iteration 16 From poincare061: count=197, remaining Mloc=194, Nloc=33
iteration 16 From poincare039: count=191, remaining Mloc=194, Nloc=33
iteration 16 From poincare017: count=197, remaining Mloc=194, Nloc=33
iteration 16 From poincare010: count=193, remaining Mloc=194, Nloc=33
iteration 16 From poincare060: count=196, remaining Mloc=194, Nloc=33
iteration 16 From poincare057: count=195, remaining Mloc=194, Nloc=33
iteration 16 From poincare064: count=188, remaining Mloc=194, Nloc=33
iteration 16 From poincare059: count=187, remaining Mloc=194, Nloc=33
iteration 16 From poincare044: count=189, remaining Mloc=194, Nloc=33
iteration 16 From poincare072: count=192, remaining Mloc=194, Nloc=33
iteration 16: N = 33, count=9463, M=10000, prob=0.94630
iteration 16 From poincare077: count=196, remaining Mloc=194, Nloc=33
iteration 17 From poincare014: count=195, remaining Mloc=204, Nloc=35
iteration 17 From poincare020: count=194, remaining Mloc=204, Nloc=35
iteration 17 From poincare016: count=190, remaining Mloc=204, Nloc=35
iteration 17 From poincare033: count=199, remaining Mloc=204, Nloc=35
iteration 17 From poincare076: count=190, remaining Mloc=204, Nloc=35
iteration 17 From poincare015: count=188, remaining Mloc=204, Nloc=35
iteration 17 From poincare003: count=196, remaining Mloc=204, Nloc=35
iteration 17 From poincare035: count=191, remaining Mloc=204, Nloc=35
iteration 17 From poincare071: count=193, remaining Mloc=204, Nloc=35
iteration 17 From poincare005: count=192, remaining Mloc=204, Nloc=35
iteration 17 From poincare008: count=194, remaining Mloc=204, Nloc=35
iteration 17 From poincare037: count=193, remaining Mloc=204, Nloc=35
iteration 17 From poincare065: count=195, remaining Mloc=204, Nloc=35
iteration 17 From poincare031: count=192, remaining Mloc=204, Nloc=35
iteration 17 From poincare056: count=194, remaining Mloc=204, Nloc=35
iteration 17 From poincare066: count=194, remaining Mloc=204, Nloc=35
iteration 17 From poincare024: count=194, remaining Mloc=204, Nloc=35
iteration 17 From poincare053: count=196, remaining Mloc=204, Nloc=35
iteration 17 From poincare070: count=193, remaining Mloc=204, Nloc=35
iteration 17 From poincare027: count=194, remaining Mloc=204, Nloc=35
iteration 17 From poincare075: count=196, remaining Mloc=204, Nloc=35
iteration 17 From poincare068: count=198, remaining Mloc=204, Nloc=35
iteration 17 From poincare034: count=197, remaining Mloc=204, Nloc=35
iteration 17 From poincare028: count=191, remaining Mloc=204, Nloc=35
iteration 17 From poincare021: count=195, remaining Mloc=204, Nloc=35
iteration 17 From poincare006: count=194, remaining Mloc=204, Nloc=35
iteration 17 From poincare067: count=193, remaining Mloc=204, Nloc=35
iteration 17 From poincare019: count=192, remaining Mloc=204, Nloc=35
iteration 17 From poincare062: count=189, remaining Mloc=204, Nloc=35
iteration 17 From poincare018: count=190, remaining Mloc=204, Nloc=35
iteration 17 From poincare061: count=194, remaining Mloc=204, Nloc=35
iteration 17 From poincare073: count=197, remaining Mloc=204, Nloc=35
iteration 17 From poincare039: count=194, remaining Mloc=204, Nloc=35
iteration 17 From poincare017: count=198, remaining Mloc=204, Nloc=35
iteration 17 From poincare060: count=195, remaining Mloc=204, Nloc=35
iteration 17 From poincare010: count=192, remaining Mloc=204, Nloc=35
iteration 17 From poincare057: count=198, remaining Mloc=204, Nloc=35
iteration 17 From poincare064: count=193, remaining Mloc=204, Nloc=35
iteration 17 From poincare059: count=187, remaining Mloc=204, Nloc=35
iteration 17 From poincare044: count=191, remaining Mloc=204, Nloc=35
iteration 17 From poincare025: count=190, remaining Mloc=204, Nloc=35
iteration 17 From poincare011: count=196, remaining Mloc=204, Nloc=35
iteration 17 From poincare072: count=195, remaining Mloc=204, Nloc=35
iteration 17 From poincare078: count=195, remaining Mloc=204, Nloc=35
iteration 17 From poincare030: count=195, remaining Mloc=204, Nloc=35
iteration 17 From poincare013: count=190, remaining Mloc=204, Nloc=35
iteration 17 From poincare077: count=195, remaining Mloc=204, Nloc=35
iteration 17 From poincare022: count=190, remaining Mloc=204, Nloc=35
iteration 17: N = 35, count=9490, M=10000, prob=0.94900
iteration 17 From poincare074: count=199, remaining Mloc=204, Nloc=35
iteration 18 From poincare035: count=196, remaining Mloc=204, Nloc=36
iteration 18 From poincare071: count=197, remaining Mloc=204, Nloc=36
iteration 18 From poincare005: count=192, remaining Mloc=204, Nloc=36
iteration 18 From poincare008: count=195, remaining Mloc=204, Nloc=36
iteration 18 From poincare065: count=200, remaining Mloc=204, Nloc=36
iteration 18 From poincare037: count=195, remaining Mloc=204, Nloc=36
iteration 18 From poincare056: count=196, remaining Mloc=204, Nloc=36
iteration 18 From poincare031: count=193, remaining Mloc=204, Nloc=36
iteration 18 From poincare066: count=197, remaining Mloc=204, Nloc=36
iteration 18 From poincare024: count=189, remaining Mloc=204, Nloc=36
iteration 18 From poincare053: count=199, remaining Mloc=204, Nloc=36
iteration 18 From poincare070: count=194, remaining Mloc=204, Nloc=36
iteration 18 From poincare027: count=194, remaining Mloc=204, Nloc=36
iteration 18 From poincare075: count=194, remaining Mloc=204, Nloc=36
iteration 18 From poincare068: count=200, remaining Mloc=204, Nloc=36
iteration 18 From poincare034: count=196, remaining Mloc=204, Nloc=36
iteration 18 From poincare028: count=192, remaining Mloc=204, Nloc=36
iteration 18 From poincare021: count=194, remaining Mloc=204, Nloc=36
iteration 18 From poincare067: count=195, remaining Mloc=204, Nloc=36
iteration 18 From poincare006: count=194, remaining Mloc=204, Nloc=36
iteration 18 From poincare019: count=194, remaining Mloc=204, Nloc=36
iteration 18 From poincare062: count=189, remaining Mloc=204, Nloc=36
iteration 18 From poincare061: count=198, remaining Mloc=204, Nloc=36
iteration 18 From poincare018: count=193, remaining Mloc=204, Nloc=36
iteration 18 From poincare039: count=195, remaining Mloc=204, Nloc=36
iteration 18 From poincare060: count=195, remaining Mloc=204, Nloc=36
iteration 18 From poincare017: count=196, remaining Mloc=204, Nloc=36
iteration 18 From poincare010: count=193, remaining Mloc=204, Nloc=36
iteration 18 From poincare057: count=196, remaining Mloc=204, Nloc=36
iteration 18 From poincare064: count=189, remaining Mloc=204, Nloc=36
iteration 18 From poincare059: count=193, remaining Mloc=204, Nloc=36
iteration 18 From poincare044: count=190, remaining Mloc=204, Nloc=36
iteration 18 From poincare025: count=194, remaining Mloc=204, Nloc=36
iteration 18 From poincare011: count=190, remaining Mloc=204, Nloc=36
iteration 18 From poincare078: count=197, remaining Mloc=204, Nloc=36
iteration 18 From poincare030: count=197, remaining Mloc=204, Nloc=36
iteration 18 From poincare072: count=195, remaining Mloc=204, Nloc=36
iteration 18 From poincare077: count=198, remaining Mloc=204, Nloc=36
iteration 18 From poincare013: count=195, remaining Mloc=204, Nloc=36
iteration 18 From poincare022: count=188, remaining Mloc=204, Nloc=36
iteration 18 From poincare014: count=195, remaining Mloc=204, Nloc=36
iteration 18 From poincare016: count=189, remaining Mloc=204, Nloc=36
iteration 18 From poincare020: count=193, remaining Mloc=204, Nloc=36
iteration 18 From poincare033: count=199, remaining Mloc=204, Nloc=36
iteration 18 From poincare015: count=191, remaining Mloc=204, Nloc=36
iteration 18 From poincare076: count=193, remaining Mloc=204, Nloc=36
iteration 18 From poincare074: count=197, remaining Mloc=204, Nloc=36
iteration 18 From poincare003: count=195, remaining Mloc=204, Nloc=36
Nloc=36, Nnew=35, diff=1
iteration 18: N = 36, count=9529, M=10000, prob=0.95290
iteration 18 From poincare073: count=196, remaining Mloc=204, Nloc=36
Time: 333.404213s
The N should be at least 36
